generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,api_key_disabled,api_key_name,app_name
gen-1787417674-dCCZsY4QcLjF7UFTlf4y,2026-08-22 16:54:34.529,0.009383,,,,0,35349,277,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,7385,1855,false,Nexus-Key,Aider
gen-1787417571-NC2SF0BNIjyCVi6c5oy5,2026-08-22 16:52:51.428,0.040962,,,,0,51022,2099,1742,33280,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,102449,3752,false,Nexus-Key,Aider
gen-1787417564-ouF5VgW4MJcHndiyf5pe,2026-08-22 16:52:44.417,0.009153,,,,0,34620,236,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,6849,2946,false,Nexus-Key,Aider
gen-1787417562-l0j1dEaJuIAv449s4DxF,2026-08-22 16:52:42.681,0.000527,,,,0,1287,10,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1367,1187,false,Nexus-Key,Aider
gen-1787417520-V9bXSO2VtoJtWRvmfejt,2026-08-22 16:52:00.222,0.037853,,,,0,50312,1054,778,35648,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,42076,2934,false,Nexus-Key,Aider
gen-1787417509-0634jHJ1Mn7P8SFDdZwy,2026-08-22 16:51:49.593,0.014014,,,,0,34217,252,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,9616,3234,false,Nexus-Key,Aider
gen-1787417399-8FIKQmW9U5IePUAkdoMQ,2026-08-22 16:49:59.211,0.040965,,,,0,49458,2538,2514,35264,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,109831,2310,false,Nexus-Key,Aider
gen-1787417392-wEsnpAlSgWoirpYPnI4n,2026-08-22 16:49:52.132,0.009036,,,,0,34218,222,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,6876,2464,false,Nexus-Key,Aider
gen-1787417389-aHbNpBLuTx40Fs4i5JnH,2026-08-22 16:49:49.199,0.000206,,,,0,758,11,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1814,1810,false,Nexus-Key,Aider
gen-1787417218-L6j3f0dYLOHMViVOPOWw,2026-08-22 16:46:58.658,0.045205,,,,0,48725,4439,4320,32512,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,169940,2405,false,Nexus-Key,Aider
gen-1787417210-HrokNlOYvjkZnJxf6KXr,2026-08-22 16:46:50.263,0.013954,,,,0,34217,206,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,8045,2703,false,Nexus-Key,Aider
gen-1787417054-0k93mYlwIqbzDTS8YM1O,2026-08-22 16:44:14.706,0.040692,,,,0,46732,3192,1129,31488,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,154802,4004,false,Nexus-Key,Aider
gen-1787417044-BjlfRlMF2sjrbiTFvJyO,2026-08-22 16:44:04.285,0.008082,,,,0,30307,274,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,10241,3315,false,Nexus-Key,Aider
gen-1787417042-97ycquSkpKnOhPfLelL1,2026-08-22 16:44:02.273,0.000435,,,,0,1329,11,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,1518,554,false,Nexus-Key,Aider
gen-1787416955-vbA7vZnudWDpzzQTAQ8W,2026-08-22 16:42:35.346,0.036444,,,,0,45910,1723,1188,31680,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,86325,3156,false,Nexus-Key,Aider
gen-1787416927-npVFZPVVPFAIW7ZpBfZp,2026-08-22 16:42:07.143,0.009856,,,,0,29685,401,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,27968,5298,false,Nexus-Key,Aider
gen-1787416869-b1ozzCxAs9LglAKy0XSt,2026-08-22 16:41:08.998,0.034732,,,,0,45079,1271,478,28992,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,57554,2665,false,Nexus-Key,Aider
gen-1787416843-Tx0ySFfhiNL446guuu3k,2026-08-22 16:40:43.840,0.00954,,,,0,28784,370,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,24990,2404,false,Nexus-Key,Aider
gen-1787416841-y0b6ssMSjRRyn1C0IBeH,2026-08-22 16:40:41.214,0.000142,,,,0,492,15,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,2022,2011,false,Nexus-Key,Aider
gen-1787416737-sNjAJrjGll8ZMWehvcYk,2026-08-22 16:38:57.426,0.036109,,,,0,44910,1869,1677,30848,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,103333,3565,false,Nexus-Key,Aider
gen-1787416727-OGnZJKNttj9gRSPx7G8z,2026-08-22 16:38:47.667,0.011809,,,,0,28785,227,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,9583,3858,false,Nexus-Key,Aider
gen-1787416724-uWwTNpyLJNOH4nEQBH2V,2026-08-22 16:38:44.743,0.000308,,,,0,1151,12,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,2389,2177,false,Nexus-Key,Aider
gen-1787416565-Y07K5mhqRnDqgiJsb0uD,2026-08-22 16:36:05.812,0.036573,,,,0,44266,2235,1669,30336,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,158463,3903,false,Nexus-Key,Aider
gen-1787416548-t3VLTrGSDKygLU1yTyOs,2026-08-22 16:35:48.660,0.009147,,,,0,27878,254,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,16948,1672,false,Nexus-Key,Aider
gen-1787416546-dCuWS7Kt4FHGVA1rirro,2026-08-22 16:35:46.364,0.000256,,,,0,951,11,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1779,1474,false,Nexus-Key,Aider
gen-1787416462-Ga4NJ3CdlmU5tyVXJUrd,2026-08-22 16:34:22.469,0.034568,,,,0,43784,1568,1130,25984,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,83278,3790,false,Nexus-Key,Aider
gen-1787416453-tqBivXjUfpdbX5Wlnbev,2026-08-22 16:34:13.933,0.010997,,,,0,26908,180,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,8308,3922,false,Nexus-Key,Aider
gen-1787416451-NgCKegOaauXM7GhtRbfi,2026-08-22 16:34:11.563,0.000192,,,,0,692,14,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1965,1950,false,Nexus-Key,Aider
gen-1787416449-wRqXXFMRdnponY5Zdeln,2026-08-22 16:34:09.580,0.000064,,,,0,182,7,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,1523,966,false,Nexus-Key,Aider
gen-1787416419-kZax08o4B29gLSibKGr5,2026-08-22 16:33:39.215,0.031565,,,,0,43294,504,148,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,29964,4715,false,Nexus-Key,Aider
gen-1787416402-hcHIpDjbRxmZaD33Aspr,2026-08-22 16:33:22.546,0.000061,,,,0,196,11,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1942,1689,false,Nexus-Key,Aider
gen-1787416401-R0DjdfKIDfowCPg8lIxQ,2026-08-22 16:33:21.896,0.008857,,,,0,26908,278,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,17153,1742,false,Nexus-Key,Aider
gen-1787416399-nOdjV1NZBRVWnK6dQW2V,2026-08-22 16:33:19.523,0.000661,,,,0,1624,9,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1658,1490,false,Nexus-Key,Aider
gen-1787416336-HMZzIRCD1Yderoxi8Og0,2026-08-22 16:32:16.011,0.033473,,,,0,42330,1537,672,27968,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,62804,2066,false,Nexus-Key,Aider
gen-1787416301-klaBtlOmuILPt0cTrsg8,2026-08-22 16:31:41.858,0.008815,,,,0,26754,286,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,33975,4104,false,Nexus-Key,Aider
gen-1787416296-yULUaDQBnVd32eGgrjcu,2026-08-22 16:31:36.648,0.000472,,,,0,1427,18,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,4691,4093,false,Nexus-Key,Aider
gen-1787416196-22NNYs2eg26arPNJdaHH,2026-08-22 16:29:56.557,0.034846,,,,0,41816,2230,1885,40448,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,99399,1489,false,Nexus-Key,Aider
gen-1787415894-kJ3LUCKgWSnN2s0k8SYG,2026-08-22 16:24:54.426,0.033014,,,,0,41217,1665,1750,26560,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,69694,2347,false,Nexus-Key,Aider
gen-1787415886-ecgRRo8PImPfvcwsQn4p,2026-08-22 16:24:46.679,0.006819,,,,0,25379,279,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,7385,1542,false,Nexus-Key,Aider
gen-1787415808-Xfg93K42MX1ViMq1zEHb,2026-08-22 16:23:28.271,0.033098,,,,0,39855,2080,788,21504,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,77865,2580,false,Nexus-Key,Aider
gen-1787415802-CfrHy2u9hS0VeDtPiPBq,2026-08-22 16:23:22.349,0.006446,,,,0,24075,243,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,5559,968,false,Nexus-Key,Aider
gen-1787415737-75etLcOmBajdjjDClxfx,2026-08-22 16:22:17.758,0.030643,,,,0,39283,1258,643,25344,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,64080,2889,false,Nexus-Key,Aider
gen-1787415729-boptcWj2jOixJYF60k8i,2026-08-22 16:22:08.914,0.006297,,,,0,23401,266,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,8504,2305,false,Nexus-Key,Aider
gen-1787415624-8WrqP62XMZ9MfiKD57ou,2026-08-22 16:20:24.060,0.03212,,,,0,38640,2029,1408,24704,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,104253,5416,false,Nexus-Key,Aider
gen-1787415616-eJC1u1guxjglpsGkV9ij,2026-08-22 16:20:16.476,0.006142,,,,0,22885,245,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,7259,1656,false,Nexus-Key,Aider
gen-1787415554-QnrkSydhv0wPpsl5Mz15,2026-08-22 16:19:14.741,0.02964,,,,0,37997,1217,596,24192,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,61248,2769,false,Nexus-Key,Aider
gen-1787415545-0ACiWrchLJtqhvC61aOF,2026-08-22 16:19:05.773,0.005957,,,,0,22218,232,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,8781,3084,false,Nexus-Key,Aider
gen-1787415543-PMIrExqzKYDetaSQB2so,2026-08-22 16:19:03.283,0.000285,,,,0,1049,15,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1832,1473,false,Nexus-Key,Aider
gen-1787415458-y1aHPb9jzK5LHot3dbd7,2026-08-22 16:17:38.117,0.029885,,,,0,37311,1507,1028,23552,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,84668,6820,false,Nexus-Key,Aider
gen-1787415443-h0cyCZnnIpRFyWb5EUoQ,2026-08-22 16:17:23.603,0.007288,,,,0,22216,201,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,14176,1219,false,Nexus-Key,Aider
gen-1787415363-oKgifitMTzgslLrBxkiW,2026-08-22 16:16:03.813,0.029076,,,,0,36670,1363,747,22272,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,79322,11507,false,Nexus-Key,Aider
gen-1787415354-90DXBNSZGCUR765R0cmA,2026-08-22 16:15:54.175,0.008701,,,,0,20903,262,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,9492,2968,false,Nexus-Key,Aider
gen-1787415352-BdLyd7d2PPmLF9sqKaHu,2026-08-22 16:15:51.892,0.000557,,,,0,2113,13,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1807,1800,false,Nexus-Key,Aider
gen-1787415176-0aVd4pyjMJCCh8AxgfTC,2026-08-22 16:12:56.752,0.034331,,,,0,35367,3830,2566,20864,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,174386,5337,false,Nexus-Key,Aider
gen-1787415168-JJD8J1vRSPS96mqmneZQ,2026-08-22 16:12:48.710,0.0053,,,,0,19548,261,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,7912,2147,false,Nexus-Key,Aider
gen-1787415166-g6rogPUVnubX3r70ZPQr,2026-08-22 16:12:46.659,0.000381,,,,0,1158,12,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,1582,776,false,Nexus-Key,Aider
gen-1787415124-vXZF2z4oVqRZsmjNkwVR,2026-08-22 16:12:04.108,0.028032,,,,0,34636,1515,886,18624,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,41984,1474,false,Nexus-Key,Aider
gen-1787415117-UX5uVd9AyBJGM2PYAjr7,2026-08-22 16:11:57.466,0.005285,,,,0,19548,247,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,6463,1670,false,Nexus-Key,Aider
gen-1787415113-Sf6msNTsslNjyrBnDwUt,2026-08-22 16:11:53.035,0.000295,,,,0,890,12,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,3899,3560,false,Nexus-Key,Aider
gen-1787415038-z7Wey2EiVoGTZWmb01wM,2026-08-22 16:10:38.873,0.027264,,,,0,34057,1370,801,13824,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,73664,3204,false,Nexus-Key,Aider
gen-1787415029-608cdu2WLhBSMNFrT47Z,2026-08-22 16:10:29.011,0.005341,,,,0,19548,301,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,9508,2119,false,Nexus-Key,Aider
gen-1787414925-EmCwjMXemGvRUd9fcvxD,2026-08-22 16:08:45.220,0.03176,,,,0,32161,3699,2047,18880,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,103141,1771,false,Nexus-Key,Aider
gen-1787414902-LHsb8NKaFXRGAcG0Ahlj,2026-08-22 16:08:22.283,0.005409,,,,0,16061,303,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,22721,9249,false,Nexus-Key,Aider
gen-1787414852-BOCG3C5e1Jm5ORDsfjBZ,2026-08-22 16:07:32.903,0.025367,,,,0,31978,1193,1070,12992,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,48967,2107,false,Nexus-Key,Aider
gen-1787414843-6FXoMnA0uowFQ21v4JSF,2026-08-22 16:07:23.882,0.004393,,,,0,16062,252,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,8870,1806,false,Nexus-Key,Aider
gen-1787414799-oMVwPnX8c0dQC71khpYD,2026-08-22 16:06:39.515,0.026068,,,,0,31777,1530,1469,18112,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,43499,1969,false,Nexus-Key,Aider
gen-1787414787-Ob1sPpVUZf5IYcGT2yo8,2026-08-22 16:06:27.589,0.00446,,,,0,16062,317,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,11788,1670,false,Nexus-Key,Aider
gen-1787414779-VrPGvWVMvgJ5jaa0j9F9,2026-08-22 16:06:19.646,0.000261,,,,0,972,11,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1572,1142,false,Nexus-Key,Aider
gen-1787414717-XsvgPGE33Iuzs1ABEM2g,2026-08-22 16:05:17.327,0.02624,,,,0,31172,1768,1243,17472,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,61677,1664,false,Nexus-Key,Aider
gen-1787414687-EfZt4Dz2WbIHlnIGj7iG,2026-08-22 16:04:47.749,0.005238,,,,0,15120,450,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,29421,10297,false,Nexus-Key,Aider
gen-1787414636-Y5wqwKvk1QDJhr8O6PWf,2026-08-22 16:03:56.901,0.025411,,,,0,30523,1618,1069,16576,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,50331,2001,false,Nexus-Key,Aider
gen-1787414632-YGXK96rk71yZkkRbppoJ,2026-08-22 16:03:52.044,0.004942,,,,0,15120,117,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,4664,841,false,Nexus-Key,Aider
gen-1787414630-TFrguln96vRyUrxqzpT9,2026-08-22 16:03:50.162,0.000559,,,,0,1362,11,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1395,1116,false,Nexus-Key,Aider
gen-1787414584-REOgs1by0IX7rWVdbBiw,2026-08-22 16:03:04.341,0.024935,,,,0,29576,1693,849,15616,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,45319,2153,false,Nexus-Key,Aider
gen-1787414556-odfEEEBwE1RNwb3Q587E,2026-08-22 16:02:36.612,0.004595,,,,0,13348,364,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,27553,9806,false,Nexus-Key,Aider
gen-1787414548-UkctrjVAfdTGbbynwW6r,2026-08-22 16:02:28.559,0.000539,,,,0,1310,12,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1014,784,false,Nexus-Key,Aider
gen-1787414474-h5laio7gfvX1ls6edm51,2026-08-22 16:01:14.759,0.024134,,,,0,28503,1673,849,14784,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,65694,1413,false,Nexus-Key,Aider
gen-1787414459-ueussLokmPFWtXhkXiYY,2026-08-22 16:00:59.537,0.004477,,,,0,13308,246,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,14920,3205,false,Nexus-Key,Aider
gen-1787414383-S1GUytCZ87S54VuEGzxT,2026-08-22 15:59:43.535,0.024884,,,,0,27639,2215,1520,10112,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,74959,1718,false,Nexus-Key,Aider
gen-1787414227-5YWEicokhKcYEUk5VLJn,2026-08-22 15:57:07.779,0.00319,,,,0,11532,216,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,4195,1016,false,Nexus-Key,Aider
gen-1787414226-k2BfbIPRIkBgJXtxpDET,2026-08-22 15:57:06.177,0.000693,,,,0,1694,12,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1160,950,false,Nexus-Key,Aider
gen-1787414224-TkgAwv7OK0OAUWXoj58i,2026-08-22 15:57:04.298,0.000221,,,,0,662,11,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,1330,419,false,Nexus-Key,Aider
gen-1787414105-LoLvXfkj9h3DQqWSoxxW,2026-08-22 15:55:05.345,0.023938,,,,0,26701,2099,1150,8960,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,118425,2705,false,Nexus-Key,Aider
gen-1787414088-NPAzO0a0fRZu7JYSWDeX,2026-08-22 15:54:48.623,0.003918,,,,0,11531,257,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,16574,927,false,Nexus-Key,Aider
gen-1787414086-IClbVRhAjq2maxqwTpVt,2026-08-22 15:54:46.642,0.000308,,,,0,1147,13,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1584,1483,false,Nexus-Key,Aider
gen-1787414041-YaAnNGaVY3zNaKsQAf9R,2026-08-22 15:54:01.555,0.022344,,,,0,26049,1644,983,10560,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,44645,1848,false,Nexus-Key,Aider
gen-1787414036-xTupxZFJ52IMCAopNv5S,2026-08-22 15:53:56.715,0.00321,,,,0,11532,235,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,4674,822,false,Nexus-Key,Aider
gen-1787414034-sk1oCfossr4OlEOFZ49f,2026-08-22 15:53:54.717,0.000951,,,,0,3640,14,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1450,1237,false,Nexus-Key,Aider
gen-1787413891-Q8ZxfdwmJr1a2edjV1xa,2026-08-22 15:51:31.694,0.030093,,,,0,24365,5215,2320,10304,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,142323,2182,false,Nexus-Key,Aider
gen-1787413884-aGCweSUgmBRaKH0uApWK,2026-08-22 15:51:24.681,0.003239,,,,0,7397,216,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,6837,1497,false,Nexus-Key,Aider
gen-1787413883-gmCU7wPkrxrE6cDzudui,2026-08-22 15:51:23.019,0.000191,,,,0,572,10,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,1250,576,false,Nexus-Key,Aider
gen-1787413837-ZhqOAXnIvNBfEeF4wJsh,2026-08-22 15:50:37.109,0.019684,,,,0,24106,1124,959,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,45469,1594,false,Nexus-Key,Aider
gen-1787413827-IBYLqXVozx1h7rs1M8b8,2026-08-22 15:50:27.746,0.002179,,,,0,7398,268,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,9200,1070,false,Nexus-Key,Aider
gen-1787413826-D7akqKEmW82kQT1b2Az1,2026-08-22 15:50:26.237,0.000169,,,,0,491,14,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,982,585,false,Nexus-Key,Aider
gen-1787413759-HuJe8PlRG09GtnHOYjzs,2026-08-22 15:49:19.115,0.02213,,,,0,23872,2168,2171,9152,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,66409,1507,false,Nexus-Key,Aider
gen-1787413742-uOawmIRxHxGVEvWy3uvU,2026-08-22 15:49:02.976,0.002587,,,,0,7397,248,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,15945,929,false,Nexus-Key,Aider
gen-1787413741-64Fdhcv5dNorC8FIvKDJ,2026-08-22 15:49:00.865,0.000614,,,,0,1887,12,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,1538,877,false,Nexus-Key,Aider
gen-1787413681-6Y8rqpXX0Ohc39rbxWZF,2026-08-22 15:48:01.688,0.02293,,,,0,23194,2678,1708,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,58530,1512,false,Nexus-Key,Aider
gen-1787413670-pnN2mmihO6F7R6X9t5fN,2026-08-22 15:47:49.963,0.002664,,,,0,7623,253,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,11400,661,false,Nexus-Key,Aider
gen-1787413572-T8FHEKQHQarUaPizcag8,2026-08-22 15:46:12.481,0.020602,,,,0,23007,1799,1627,6912,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,97017,2533,false,Nexus-Key,Aider
gen-1787413565-QjrduAKKhpJxUmCJ28BW,2026-08-22 15:46:05.607,0.003237,,,,0,7397,214,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,6673,1431,false,Nexus-Key,Aider
gen-1787413563-aHUmEVmoaC48Nc5Gyo3X,2026-08-22 15:46:03.438,0.000793,,,,0,3031,13,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1544,1428,false,Nexus-Key,Aider
gen-1787413292-YMoq0hRg5rWOToVfCWnt,2026-08-22 15:41:32.305,0.027842,,,,0,21811,5030,3469,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,270156,2898,false,Nexus-Key,Aider
gen-1787413286-nY43gBw4V5LDFVdS53uH,2026-08-22 15:41:26.078,0.00161,,,,0,5369,222,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,6035,1446,false,Nexus-Key,Aider
gen-1787413283-wmHUX0s17AkxSdE6zV0y,2026-08-22 15:41:23.591,0.002817,,,,0,7007,11,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1873,1609,false,Nexus-Key,Aider
gen-1787412947-GN7ovYclJcJx5bndHXuG,2026-08-22 15:35:47.732,0.029032,,,,0,17136,6815,1648,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,334154,2164,false,Nexus-Key,Aider
gen-1787411438-KG7hL7cYbx6vU1PcDgDs,2026-08-22 15:10:38.272,0.014287,,,,0,54490,254,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,13408,8642,false,Nexus-Key,Aider
gen-1787411399-lQW6c8h51vkWZHjcEVLu,2026-08-22 15:09:58.922,0.04181,,,,0,57715,564,83,1792,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,38435,5020,false,Nexus-Key,Aider
gen-1787411242-srqYGjlsFtkOG72Wp92T,2026-08-22 15:07:22.179,0.021375,,,,0,51457,610,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,19197,3717,false,Nexus-Key,Aider
gen-1787411014-ccs1hqqCeM6LPbxOQSBc,2026-08-22 15:03:34.711,0.05422,,,,0,56536,5858,4354,50176,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,226523,1593,false,Nexus-Key,Aider
gen-1787411008-NNgmMLmoo2qhOLmXGZ8i,2026-08-22 15:03:28.735,0.00145,,,,0,4962,168,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,5760,1545,false,Nexus-Key,Aider
gen-1787410959-J7uAyfEuKHYmSMfHxPKj,2026-08-22 15:02:39.150,0.014294,,,,0,48445,1774,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,49276,4346,false,Nexus-Key,Aider
gen-1787410748-qf6kazN9j1YVUg9xH4rG,2026-08-22 14:59:08.681,0.050757,,,,0,54403,5070,4300,48384,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,209700,7021,false,Nexus-Key,Aider
gen-1787410720-qcMlsEpduvkmPmzWfXDc,2026-08-22 14:58:40.451,0.013371,,,,0,46620,1333,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,28039,3607,false,Nexus-Key,Aider
gen-1787410677-PUeWwD7NtAkAkb7JM7qe,2026-08-22 14:57:57.829,0.039084,,,,0,51089,1329,182,1792,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,41958,3213,false,Nexus-Key,Aider
gen-1787410666-KaoDhAgFai8hlBzJ7viw,2026-08-22 14:57:46.783,0.018989,,,,0,46619,263,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,10715,3739,false,Nexus-Key,Aider
gen-1787409948-CknS4URwrCd5vUSYeiHq,2026-08-22 14:45:48.766,0.06565,,,,0,47847,12863,10230,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,593888,5250,false,Nexus-Key,Aider
gen-1787409723-SVsyRym1iiNmwbUTdIwM,2026-08-22 14:42:03.355,0.002615,,,,0,5576,296,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,8795,1396,false,Nexus-Key,Aider
